HP:0000006	ENSG00000100345	OMIM:600208
HP:0000006	ENSG00000100345	OMIM:603622
HP:0000006	ENSG00000100345	OMIM:605249
HP:0000006	ENSG00000100393	OMIM:613684
HP:0000006	ENSG00000100473	OMIM:601369
HP:0000006	ENSG00000100596	OMIM:613640
HP:0000006	ENSG00000100697	OMIM:138800
HP:0000006	ENSG00000100697	OMIM:601200
HP:0000006	ENSG00000100836	OMIM:164300
HP:0000006	ENSG00000100906	OMIM:612132
HP:0000006	ENSG00000100987	OMIM:122000
HP:0000006	ENSG00000100987	OMIM:148300
HP:0000006	ENSG00000100987	OMIM:614195
HP:0000006	ENSG00000101076	OMIM:125850
HP:0000006	ENSG00000101076	OMIM:125853
HP:0000006	ENSG00000101115	OMIM:147750
HP:0000006	ENSG00000101115	OMIM:607323
HP:0000006	ENSG00000101152	OMIM:162350
HP:0000006	ENSG00000101161	OMIM:613983
HP:0000006	ENSG00000101162	OMIM:613112
HP:0000006	ENSG00000101200	OMIM:125700
HP:0000006	ENSG00000101204	OMIM:600513
HP:0000006	ENSG00000101306	OMIM:192600
HP:0000006	ENSG00000101327	OMIM:610245
HP:0000006	ENSG00000101333	OMIM:614669
HP:0000006	ENSG00000101346	OMIM:615327
HP:0000006	ENSG00000101347	OMIM:614415
HP:0000006	ENSG00000101361	OMIM:614153
HP:0000006	ENSG00000101384	OMIM:118450
HP:0000006	ENSG00000101384	OMIM:187500
HP:0000006	ENSG00000101400	OMIM:612955
HP:0000006	ENSG00000101421	OMIM:605387
HP:0000006	ENSG00000101439	OMIM:105150
HP:0000006	ENSG00000101752	OMIM:615092
HP:0000006	ENSG00000102359	OMIM:300643
HP:0000006	ENSG00000102466	OMIM:609307
HP:0000006	ENSG00000102575	OMIM:607944
HP:0000006	ENSG00000102678	OMIM:612961
HP:0000006	ENSG00000102878	OMIM:116800
HP:0000006	ENSG00000102935	OMIM:614844
HP:0000006	ENSG00000102974	OMIM:615502
HP:0000006	ENSG00000103126	OMIM:114550
HP:0000006	ENSG00000103197	OMIM:613254
HP:0000006	ENSG00000103249	OMIM:166600
HP:0000006	ENSG00000103313	OMIM:134610
HP:0000006	ENSG00000103316	OMIM:123740
HP:0000006	ENSG00000103316	OMIM:616357
HP:0000006	ENSG00000103335	OMIM:194380
HP:0000006	ENSG00000103449	OMIM:107480
HP:0000006	ENSG00000103546	OMIM:604715
HP:0000006	ENSG00000103591	OMIM:148600
HP:0000006	ENSG00000104213	OMIM:114550
HP:0000006	ENSG00000104313	OMIM:113650
HP:0000006	ENSG00000104313	OMIM:166780
HP:0000006	ENSG00000104313	OMIM:602588
HP:0000006	ENSG00000104321	OMIM:615040
HP:0000006	ENSG00000104368	OMIM:612348
HP:0000006	ENSG00000104369	OMIM:607831
HP:0000006	ENSG00000104381	OMIM:607831
HP:0000006	ENSG00000104447	OMIM:190350
HP:0000006	ENSG00000104447	OMIM:190351
HP:0000006	ENSG00000104728	OMIM:608236
HP:0000006	ENSG00000104763	OMIM:159950
HP:0000006	ENSG00000104826	OMIM:152780
HP:0000006	ENSG00000104833	OMIM:128101
HP:0000006	ENSG00000104833	OMIM:612438
HP:0000006	ENSG00000104936	OMIM:160900
HP:0000006	ENSG00000105221	OMIM:125853
HP:0000006	ENSG00000105221	OMIM:240900
HP:0000006	ENSG00000105227	OMIM:145900
HP:0000006	ENSG00000105329	OMIM:131300
HP:0000006	ENSG00000105357	OMIM:600652
HP:0000006	ENSG00000105357	OMIM:614369
HP:0000006	ENSG00000105372	OMIM:105650
HP:0000006	ENSG00000105388	OMIM:114890
HP:0000006	ENSG00000105392	OMIM:120970
HP:0000006	ENSG00000105409	OMIM:128235
HP:0000006	ENSG00000105409	OMIM:614820
HP:0000006	ENSG00000105568	OMIM:616362
HP:0000006	ENSG00000105610	OMIM:613673
HP:0000006	ENSG00000105618	OMIM:600138
HP:0000006	ENSG00000105647	OMIM:603387
HP:0000006	ENSG00000105664	OMIM:132400
HP:0000006	ENSG00000105664	OMIM:177170
HP:0000006	ENSG00000105711	OMIM:604233
HP:0000006	ENSG00000105711	OMIM:612838
HP:0000006	ENSG00000105722	OMIM:600775
HP:0000006	ENSG00000105928	OMIM:600994
HP:0000006	ENSG00000105974	OMIM:606721
HP:0000006	ENSG00000105974	OMIM:615343
HP:0000006	ENSG00000105976	OMIM:114550
HP:0000006	ENSG00000105976	OMIM:605074
HP:0000006	ENSG00000105983	OMIM:135750
HP:0000006	ENSG00000105983	OMIM:174500
HP:0000006	ENSG00000105983	OMIM:186200
HP:0000006	ENSG00000105983	OMIM:188740
HP:0000006	ENSG00000105993	OMIM:603511
HP:0000006	ENSG00000105996	OMIM:612290
HP:0000006	ENSG00000106025	OMIM:613310
HP:0000006	ENSG00000106031	OMIM:140000
HP:0000006	ENSG00000106031	OMIM:176305
HP:0000006	ENSG00000106105	OMIM:600794
HP:0000006	ENSG00000106105	OMIM:601472
HP:0000006	ENSG00000106211	OMIM:606595
HP:0000006	ENSG00000106211	OMIM:608634
HP:0000006	ENSG00000106331	OMIM:125853
HP:0000006	ENSG00000106331	OMIM:612225
HP:0000006	ENSG00000106348	OMIM:613837
HP:0000006	ENSG00000106366	OMIM:613329
HP:0000006	ENSG00000106462	OMIM:277590
HP:0000006	ENSG00000106571	OMIM:146510
HP:0000006	ENSG00000106571	OMIM:174700
HP:0000006	ENSG00000106571	OMIM:175700
HP:0000006	ENSG00000106605	OMIM:614156
HP:0000006	ENSG00000106617	OMIM:600858
HP:0000006	ENSG00000106633	OMIM:125851
HP:0000006	ENSG00000106633	OMIM:125853
HP:0000006	ENSG00000106633	OMIM:602485
HP:0000006	ENSG00000106633	OMIM:606176
HP:0000006	ENSG00000106799	OMIM:609192
HP:0000006	ENSG00000106991	OMIM:187300
HP:0000006	ENSG00000107147	OMIM:614959
HP:0000006	ENSG00000107147	OMIM:615005
HP:0000006	ENSG00000107290	OMIM:602433
HP:0000006	ENSG00000107485	OMIM:146255
HP:0000006	ENSG00000107779	OMIM:174900
HP:0000006	ENSG00000107779	OMIM:610069
HP:0000006	ENSG00000107789	OMIM:188470
HP:0000006	ENSG00000107796	OMIM:611788
HP:0000006	ENSG00000107796	OMIM:613834
HP:0000006	ENSG00000107796	OMIM:614042
HP:0000006	ENSG00000107807	OMIM:186770
HP:0000006	ENSG00000107815	OMIM:609286
HP:0000006	ENSG00000107831	OMIM:612702
HP:0000006	ENSG00000107859	OMIM:107250
HP:0000006	ENSG00000107859	OMIM:610623
HP:0000006	ENSG00000107882	OMIM:109400
HP:0000006	ENSG00000107882	OMIM:155255
HP:0000006	ENSG00000107890	OMIM:188000
HP:0000006	ENSG00000108061	OMIM:607721
HP:0000006	ENSG00000108231	OMIM:600512
HP:0000006	ENSG00000108255	OMIM:600881
HP:0000006	ENSG00000108518	OMIM:614808
HP:0000006	ENSG00000108557	OMIM:182290
HP:0000006	ENSG00000108753	OMIM:125853
HP:0000006	ENSG00000108753	OMIM:137920
HP:0000006	ENSG00000108821	OMIM:114000
HP:0000006	ENSG00000108821	OMIM:130000
HP:0000006	ENSG00000108821	OMIM:130060
HP:0000006	ENSG00000108821	OMIM:166200
HP:0000006	ENSG00000108821	OMIM:166210
HP:0000006	ENSG00000108821	OMIM:166220
HP:0000006	ENSG00000108821	OMIM:259420
HP:0000006	ENSG00000108883	OMIM:610536
HP:0000006	ENSG00000108946	OMIM:101800
HP:0000006	ENSG00000108946	OMIM:160980
HP:0000006	ENSG00000108946	OMIM:610489
HP:0000006	ENSG00000109047	OMIM:179618
HP:0000006	ENSG00000109062	OMIM:612287
HP:0000006	ENSG00000109063	OMIM:178110
HP:0000006	ENSG00000109063	OMIM:193700
HP:0000006	ENSG00000109063	OMIM:601680
HP:0000006	ENSG00000109099	OMIM:118220
HP:0000006	ENSG00000109099	OMIM:118300
HP:0000006	ENSG00000109099	OMIM:145900
HP:0000006	ENSG00000109099	OMIM:162500
HP:0000006	ENSG00000109099	OMIM:180800
HP:0000006	ENSG00000109103	OMIM:615518
HP:0000006	ENSG00000109132	OMIM:209880
HP:0000006	ENSG00000109132	OMIM:613013
HP:0000006	ENSG00000109163	OMIM:146110
HP:0000006	ENSG00000109501	OMIM:116400
HP:0000006	ENSG00000109501	OMIM:600965
HP:0000006	ENSG00000109501	OMIM:614296
HP:0000006	ENSG00000109667	OMIM:612076
HP:0000006	ENSG00000109775	OMIM:142669
HP:0000006	ENSG00000109846	OMIM:608810
HP:0000006	ENSG00000109846	OMIM:613763
HP:0000006	ENSG00000109846	OMIM:615184
HP:0000006	ENSG00000109911	OMIM:106210
